"SNP","b_disc","se_disc","p_disc","b_val","se_val","b_out","se_out","true_b"
"rs2563650",-0.00573003334858286,0.0131270645540208,0.662470149330948,-0.0158016423839742,0.0136942014601082,-0.00976650351428948,0.0109966152328998,-0.00104887354398386
"rs3434230",-0.0144346865312649,0.0139776339251548,0.301744850182567,-0.0386867535943868,0.0144794474644586,-0.00490224959492162,0.0117529857251793,-0.0173415928002751
"rs3717513",0.0157277456858273,0.011615983016789,0.175744488882631,0.000293475981129636,0.0135031767264009,-0.010263826902188,0.0148814107179642,0.00168107933890573
"rs6406769",-0.0420284231923117,0.0144665982946753,0.00367013485896513,-0.0681434365938564,0.0142453117072582,-0.0251793046978342,0.0178426686134189,-0.0437146337892886
"rs2559029",0.000477999251914926,0.013578751636669,0.971918665290659,-0.013542223094402,0.0147368014985695,0.00579972795948594,0.010031497599557,-0.00213001988661988
"rs3471213",-0.00803520557296196,0.0149354068832472,0.590579051506064,-0.0104509852217795,0.0110112775834277,-0.0210578115595608,0.0179610931668431,-0.0197836372291485
"rs8922354",0.00351730998181908,0.0116412702426314,0.762544254506825,-0.00402187153649574,0.0128972287485376,-0.00302800556936617,0.0139921841733158,-0.00509537542360016
"rs6618697",-0.00677924056369211,0.011811979085207,0.566015663412661,-0.00261518821328728,0.0132287251921371,0.0141746573568494,0.0174653417710215,-0.019615224111221
"rs6854887",-0.0353430028642789,0.0143593395389616,0.0138424870050218,-0.00402494778525307,0.0118713723579422,0.00350855859426624,0.0127198619376868,-0.00730197979379752
"rs7776764",-0.00603124664200827,0.0131218075966462,0.645777980333507,-0.0157429087206339,0.0147429192923009,-0.0205439800699096,0.0136807656288147,0.00948433067275974
"rs6668585",-0.00920879866962668,0.0114648980181664,0.421849438336192,-0.0128135755341932,0.014911169487983,0.0189761221683491,0.0139787946231663,0.00432755967195893
"rs4648139",0.021561833815606,0.0143012728178874,0.131634820683091,0.0182042765940879,0.0127279504789039,0.0110180070060644,0.0159299532230943,0.0161705242304886
"rs2527189",-0.0107260726224353,0.0143791477996856,0.45569983274139,0.00270344635312755,0.0142317401096225,0.0040524734226117,0.0125001447871327,0.00878342628483857
"rs7314331",0.0146436870164769,0.0122318039601669,0.231235895335688,0.0283429522391309,0.0120208899304271,0.00123307453863431,0.0106405732538551,0.017439978579286
"rs6584078",0.0241546106812469,0.0146128163048998,0.0983360818805467,0.0199849994155155,0.0133556860117242,-0.00643732818143151,0.0105574749335647,0.0179696402484519
"rs6443566",0.0484219910585562,0.0138961171228439,0.000492928743262652,0.00729915424036318,0.0127547549149022,-0.00564035697440358,0.010728661224246,0.0214509025575616
"rs2766075",-0.0286917870604926,0.0145333180939779,0.0483581419807526,-0.0316379921782643,0.0117509354427457,-0.0174834300950543,0.014363821817562,-0.0251889762082268
"rs7273989",0.0158000198842838,0.012333444038406,0.200168660603061,0.0273003181972009,0.0110343407234177,-0.0151614572767472,0.0126202819626778,0.0160586592596419
"rs1026276",0.0175344339253352,0.0149850056041032,0.241947870081127,0.00216131920026053,0.0125256938347593,0.00959860100355775,0.0140808104537427,0.0140032614661345
"rs8845419",0.0100995754731437,0.0115141438059509,0.38040780012447,-0.000314163479567087,0.0115099928714335,-0.0214425289848312,0.0176363622620702,0.0169544612942451
"rs1321219",-0.0519096159779314,0.0111112729748711,2.9857542041377e-06,-0.0079693289099765,0.0148436895757914,0.0033786726563067,0.0139532227478921,-0.0163584488214198
"rs1270388",0.060061213937171,0.0110505502792075,5.47554790140998e-08,0.0457109469472968,0.0128609368083999,-0.00479837289214227,0.0132930052932352,0.0433607552005718
"rs7934380",-0.0507796356251172,0.01188383857999,1.9286093945152e-05,-0.0562042265595388,0.0119334609108046,0.00489372871270939,0.0136835462786257,-0.0466965031375455
"rs8216316",-0.00976032985350306,0.013786390199326,0.478964825355385,-0.000531986987382093,0.0141929324548692,0.0171669934953005,0.0165768850650638,0.000123534675253691
"rs4781159",0.00533016927037805,0.0111293762624264,0.631989891957612,0.0042277561985432,0.0136814469387755,0.000620781932345516,0.0145583749227226,0.00212592004071005
"rs1302734",-0.0103912519763211,0.0124648416033015,0.404481100471541,-0.0129182235577957,0.0133359589008614,0.00506505922637017,0.0138420014940202,-0.00269455187538161
"rs4112004",0.0254732541591202,0.0130536409867927,0.0510060292174099,0.0184473853605689,0.013668596656993,0.00508822090455454,0.0111052623167634,0.013461719181537
"rs4217071",-0.00450094255448044,0.0148283620662987,0.761481373194213,-0.00744709832116208,0.0139574045827612,-0.0178348933278411,0.0129146931823343,0.00223262652417893
"rs1810925",-0.00423461692361793,0.0114171653315425,0.710712647836376,-0.0187009177373427,0.0136845347499475,0.00639306437707991,0.0105554453469813,-0.0140049854498277
"rs4321279",0.0226881960386382,0.0115285207973793,0.0490673679324023,0.0340006600855876,0.0116040496323258,0.0151474765834879,0.0146317372731864,0.02538059949886
"rs4673098",-0.0184726765215409,0.0134736797399819,0.170368903691493,-0.00912384437638875,0.0134253085367382,-0.0120061919646305,0.0123467304781079,-0.00529041254813744
"rs8938892",0.0200234210278286,0.0122504203170538,0.102152039167797,-0.0135973565834613,0.0147253204230219,-0.0118760253240312,0.0135789001137018,0.0109922156100967
"rs1285772",0.0196382219943399,0.0129568137563765,0.129603440167202,-0.0153086341827644,0.0125248769847676,0.0031150597753712,0.013555874966085,-0.0119971814375387
"rs2393679",-0.0331326297540866,0.01416104988195,0.0192991573916175,-0.0437821075682953,0.0145322814621031,-0.021777406520189,0.0174164716806263,-0.019077891808869
"rs1394841",-0.0157801903039814,0.0110612523611635,0.153689809194687,-0.0181754285192286,0.0138000742280856,0.00126367641624358,0.0165434536430985,-0.0109050965849217
"rs3094535",-0.0337435964284745,0.0125881715398282,0.00734947722329653,-0.0278941190364417,0.0139258296340704,0.00396542575195633,0.0107464868314564,-0.0190231455753742
"rs7454373",0.0313988961100113,0.0136954422686249,0.0218679933655641,0.0480912314824323,0.0121263427510858,-0.00251527930735988,0.0147394461315125,0.00959591650814929
"rs4488175",-0.0261877688699435,0.0137489851778373,0.0568183524809475,-0.0216868795518955,0.0127253997931257,-0.00624839818575302,0.0143478473350406,-0.0279376670636536
"rs1082726",-0.0516267803845561,0.0146164709981531,0.000412279481165874,-0.0114667340623776,0.0139046417009085,-0.00972218388588071,0.0103312293663621,-0.0176128103755544
"rs6961768",-0.0182223914068864,0.0146477505909279,0.213484747118424,0.0168026709049927,0.0142221631202847,-0.00222792050035132,0.0139187132362276,0.0139554196865304
"rs5843285",0.0214218184064476,0.0120582574438304,0.0756461164347819,0.00335507179716541,0.0127401947649196,-0.00577243405417014,0.0127804130222648,0.0100971218656662
"rs2981477",-0.00461819930949329,0.014941011368297,0.757248885737388,-0.0414024899566355,0.012070402440615,0.0330277516805951,0.0135699491016567,-0.00908798447686876
"rs1519724",-0.0279171583396425,0.0112710433788598,0.0132531960379352,0.020133588824857,0.0141347318561748,0.00656846336242007,0.0122881340309978,-0.00548860825651628
"rs4401316",0.00847695785766453,0.0130819658851251,0.516992664859835,0.0181584811554931,0.0117596562420949,0.017263609481511,0.0120873245187104,0.0242294082376798
"rs8646142",0.00115506086619647,0.0145369229493663,0.936669100757645,-0.0146874147528729,0.0116604022663087,-0.00847336794586516,0.016540123315528,-0.00463566043434053
"rs8641724",-0.00889086672007541,0.0118039542045444,0.451323203078015,-0.0163813879608699,0.0110516817169264,-0.00475407064390934,0.0161076944451779,-0.00941917141185001
"rs1721222",-0.0368635843611385,0.0133566538337618,0.00578116975526174,0.00149469057305067,0.0124958883970976,0.035786432054778,0.0136859397124499,-0.0119379203815074
"rs2276979",0.0167462713884001,0.0115561843905598,0.147304714762419,0.0179724965266462,0.013306494327262,-0.00755937613481172,0.0105587992072105,0.00804997871446786
"rs8674919",-0.0120209877826528,0.0147312668329105,0.414489495926118,0.0130337031983388,0.0142130921976641,-0.0115441169017225,0.0166198803689331,-0.00575011767466816
"rs8228474",0.00535278638098598,0.0121693995436653,0.660041228382513,-0.00670226551830887,0.0110414830278605,-0.00376187158694836,0.0161968547776341,-0.0097880192988645
"rs8648715",-0.00242192104652056,0.0120738581689075,0.841017504634423,-0.00952934156192588,0.0145206652292982,0.0163577649135272,0.0158793992865831,-0.00785937437104221
"rs3558505",0.0337694077745396,0.0123394729765132,0.00620592855187973,0.0159308531006455,0.0129611727036536,-0.0274766936647175,0.0101141523234546,0.0191741868066048
"rs8885167",0.00491993464276538,0.011864176443778,0.678370130400825,0.00736556793758314,0.013393073306419,0.0258662479520197,0.0105342692621052,0.0282209174846211
"rs3566741",-0.032441207982447,0.0114517926741391,0.00461350657917757,-0.0374394611850635,0.0136820671074092,-0.02531024942001,0.0175184028279036,-0.0409912637626599
"rs5004646",0.0833570515996324,0.014468524267897,8.34841617486009e-09,0.0638715983884092,0.0126694566849619,-0.0111216729933514,0.0174011088684201,0.0681459484512713
"rs2199300",0.0014506808183945,0.0139000438535586,0.916879540401434,-0.0112506200956043,0.0141404500156641,-0.00637550072857987,0.0160694380309433,-0.00583532025075873
"rs1517836",0.0169855736152891,0.0147434443840757,0.249289699909696,0.0481132589497985,0.0139453201079741,0.0134210207848664,0.0127648225817829,0.0334331283991566
"rs8260581",0.00993201611674717,0.0146910467315465,0.499003110568734,0.0280585928622121,0.0143862674348056,-0.0104651185491288,0.014164367493242,0.0106337519112432
"rs2054049",-0.0539801275732762,0.0114389752699062,2.37047225186074e-06,0.00143176954134999,0.013645971564576,-0.0369322280702778,0.0171241079587489,-0.0320512809131351
"rs3144253",-0.0148548713511239,0.0123150994870812,0.227727915083543,-0.00134066381344766,0.0139232354545966,-0.00610041075261329,0.0100607337877154,-0.00781395659235566
"rs8349893",-0.0516947855337812,0.0139338915124536,0.000207256425887422,-0.0426529780906865,0.0145860419273376,-0.00115165264355991,0.0153507169876248,-0.0412694948107084
"rs5300189",0.00232944859760371,0.011596369985491,0.840794443370544,-0.0123735586322458,0.0117800435684621,0.0116238973484735,0.0137256407253444,-0.00167337429212774
"rs7588187",0.0425675336910058,0.0138155494686216,0.00206215100993447,0.0121736900960298,0.0149286374356598,0.019930493030292,0.0158195354510099,0.0126713601599348
"rs8184208",-0.0122612270597333,0.011405399796553,0.282358152357192,0.00842436024984118,0.0142538723014295,-0.00755366829218251,0.0118411890584975,-0.0161008131826218
"rs2344457",-0.0287127503421458,0.0134676074190065,0.0330079982717786,-0.0262331466243775,0.0133248792886734,0.0189011841488337,0.0152866182308644,-0.0230851222573431
"rs7931234",0.035644397090801,0.0141175800822675,0.0115756430333308,0.0449896129162485,0.0131009045364335,0.0237872793822618,0.0170283276066184,0.0226041151347086
"rs4314854",-0.00715369590985771,0.0133151911217719,0.591089259201094,-0.0206383673795211,0.0147022571414709,-0.00769170942705592,0.0110044457875192,-0.0173633396325908
"rs5843150",0.0195863464458224,0.0130502945007756,0.133398090954844,0.0186799191129741,0.0111244578361511,0.0119539175792584,0.0104101708419621,0.0163401098591536
"rs5749778",-0.00413226354722249,0.0121505926018581,0.733790703962991,0.0383210801142197,0.013893132279627,0.0175463382647642,0.0160598760861903,0.00385332504604513
"rs4093064",0.0223390237562495,0.0111135979089886,0.0444245995158623,0.01620666525421,0.0128198441118002,-0.0120265185511794,0.0104268657639623,0.0158584162094815
"rs7641687",0.0265005819660326,0.012241178104654,0.0303975000341778,-0.00233118516614337,0.0140269309338182,0.0274438016449787,0.0162484091073275,0.0180458099690899
"rs5354543",0.0242551379109621,0.0128030182644725,0.0581605407338859,0.0130079138606445,0.0111490468522534,0.00204096187722031,0.013288977175951,0.0205183890822196
"rs5068457",0.0440738090552707,0.0113491013934836,0.000102979443347017,0.00769107932371199,0.0137736219409853,0.00897649118671132,0.0112257109005004,0.0222486453415397
"rs5918786",0.0352981223492758,0.0130005240105093,0.00662496113357332,0.00635791813345177,0.0115842325417325,-0.000408051791318743,0.0138240180481225,0.00531722718256815
"rs2586112",-0.0117427100275834,0.0149964409805834,0.433607660928699,-0.00377209177036202,0.011993562980555,-0.00727335323280191,0.0111977278850973,0.00309169842489825
"rs1244195",0.0688596677553085,0.011797586559318,5.32260450058104e-09,0.0686872453836635,0.012071365473792,0.0281213754248134,0.0121216774843633,0.0641237931561319
"rs1326425",-0.0397978164008843,0.0146142689557746,0.00646497019963762,-0.000111920551137949,0.0133484151158482,0.0190989051208214,0.0170212136488408,-0.0217873641790212
